10967,-0.1,-0.0,0.95,0.6,-3.37,-1.12
11073,-0.07,-0.01,0.96,0.59,-3.3,-1.15
11181,-0.07,0.01,0.95,0.61,-3.27,-1.16
11288,-0.08,-0.0,0.97,0.6,-3.27,-1.18
11394,-0.09,-0.0,0.95,0.62,-3.3,-1.18
11501,-0.08,0.0,0.96,0.61,-3.3,-1.19
11607,-0.1,0.0,0.96,0.62,-3.33,-1.17
11714,-0.08,0.0,0.96,0.65,-3.35,-1.15
11820,-0.09,-0.0,0.95,0.61,-3.4,-1.15
11928,-0.09,0.0,0.96,0.63,-3.4,-1.15
12034,-0.09,-0.0,0.95,0.61,-3.41,-1.16
12141,-0.08,0.0,0.96,0.61,-3.41,-1.16
12249,-0.08,-0.0,0.96,0.62,-3.52,-1.16
12356,-0.08,-0.0,0.95,0.61,-3.53,-1.17
12463,-0.07,0.0,0.97,0.7,-3.51,-1.16
12570,-0.08,0.0,0.95,0.71,-3.58,-1.16
12676,-0.08,0.01,0.96,0.71,-3.65,-1.15
12783,-0.09,-0.0,0.96,0.72,-3.66,-1.16
12890,-0.09,-0.01,0.96,0.75,-3.68,-1.16
12999,-0.09,-0.0,0.95,0.7,-3.68,-1.18
13105,-0.07,-0.0,0.95,0.64,-3.64,-1.19
13212,-0.09,-0.01,0.97,0.59,-3.65,-1.21
13319,-0.09,-0.0,0.96,0.55,-3.7,-1.17
13425,-0.08,0.01,0.94,0.58,-3.69,-1.17
13533,-0.09,0.0,0.97,0.58,-3.73,-1.18
13640,-0.09,-0.0,0.96,0.59,-3.76,-1.2
13747,-0.08,-0.0,0.96,0.57,-3.71,-1.16
13854,-0.09,0.0,0.97,0.58,-3.68,-1.18
13961,-0.09,-0.01,0.96,0.57,-3.74,-1.2
14066,-0.09,0.0,0.95,0.56,-3.77,-1.19
14173,-0.09,0.0,0.96,0.54,-3.77,-1.21
14280,-0.09,0.0,0.96,0.56,-3.77,-1.23
14386,-0.08,0.0,0.96,0.62,-3.86,-1.22
14493,-0.08,0.0,0.96,0.51,-3.81,-1.22
14599,-0.08,0.01,0.95,0.48,-3.75,-1.16
14706,-0.08,0.0,0.97,0.52,-3.75,-1.14
14813,-0.09,-0.0,0.96,0.56,-3.8,-1.13
14920,-0.09,-0.0,0.96,0.58,-3.73,-1.13
15027,-0.09,-0.0,0.96,0.58,-3.72,-1.14
15134,-0.07,-0.0,0.95,0.74,-3.66,-1.12
15241,-0.09,0.01,0.96,0.79,-3.74,-1.13
15348,-0.09,-0.0,0.96,0.69,-3.73,-1.1
15454,-0.08,0.0,0.96,0.58,-3.64,-1.09
15561,-0.09,-0.0,0.97,0.55,-3.65,-1.11
15667,-0.09,0.0,0.98,0.53,-3.61,-1.11
15774,-0.08,0.01,0.96,0.6,-3.56,-1.1
15880,-0.09,0.0,0.94,0.6,-3.55,-1.07
15987,-0.09,0.0,0.96,0.66,-3.62,-1.04
16094,-0.08,0.01,0.96,0.68,-3.65,-1.04
16201,-0.09,-0.01,0.94,0.67,-3.6,-1.05
16308,-0.09,-0.0,0.96,0.64,-3.63,-1.03
16415,-0.09,-0.0,0.95,0.64,-3.64,-1.01
16522,-0.08,0.0,0.96,0.72,-3.63,-1.01
16629,-0.09,0.0,0.96,0.69,-3.67,-1.05
16735,-0.08,0.0,0.95,0.64,-3.71,-1.01
16842,-0.07,0.01,0.93,0.59,-3.63,-0.95
16949,-0.08,0.02,0.96,0.65,-3.62,-0.97
17056,-0.08,0.0,0.97,0.59,-3.68,-0.99
17163,-0.08,-0.0,0.96,0.5,-3.65,-1.0
17270,-0.09,-0.0,0.96,0.5,-3.65,-1.01
17377,-0.08,-0.0,0.95,0.46,-3.64,-1.0
17484,-0.08,0.0,0.96,0.41,-3.61,-1.04
17591,-0.09,-0.0,0.96,0.45,-3.64,-1.03
17698,-0.09,-0.0,0.97,0.51,-3.73,-1.0
17805,-0.08,0.03,0.95,-1.42,-3.36,-1.22
17912,-0.07,0.03,0.91,-0.19,-4.78,-0.79
18018,-0.1,-0.02,0.97,-0.44,-4.61,-0.59
18125,-0.09,-0.01,0.96,-0.55,-4.75,-0.45
18231,-0.1,-0.02,0.96,-0.49,-4.78,-0.42
18337,-0.09,-0.02,0.95,-0.38,-4.7,-0.4
18443,-0.09,-0.02,0.96,-0.23,-4.72,-0.37
18550,-0.12,0.05,0.97,-1.27,-3.82,29.83
18657,-0.09,-0.03,0.97,-2.7,-3.34,31.62
18764,-0.09,0.0,0.95,-3.12,-3.05,26.17
18871,-0.1,0.05,0.98,-2.14,-2.44,20.96
18978,-0.08,-0.01,0.96,-2.08,-2.49,21.19
19085,-0.09,-0.03,0.95,-2.94,-2.95,21.59
19192,-0.09,-0.02,0.97,-3.09,-2.9,22.0
19300,-0.09,-0.02,0.96,-3.05,-2.84,22.09
19407,-0.09,-0.01,0.95,-2.99,-2.84,22.21
19514,-0.09,-0.02,0.96,-3.08,-2.88,22.24
19620,-0.09,-0.02,0.96,-3.12,-2.96,22.26
19727,-0.09,-0.02,0.95,-3.12,-3.04,22.27
19834,-0.09,-0.02,0.97,-3.19,-3.12,22.25
19941,-0.09,-0.01,0.95,-3.14,-3.12,22.27
62907,-0.09,0.01,0.97,1.52,-3.16,-1.44
63014,-0.08,0.02,0.96,1.54,-3.21,-1.42
63120,-0.09,0.01,0.96,1.6,-3.23,-1.44
63227,-0.1,0.02,0.96,1.55,-3.24,-1.44
63334,-0.08,0.02,0.96,1.53,-3.23,-1.44
63441,-0.08,0.01,0.95,1.61,-3.25,-1.44
63548,-0.09,0.01,0.96,1.69,-3.29,-1.42
63654,-0.08,0.01,0.96,1.7,-3.3,-1.41
63761,-0.08,0.02,0.95,1.7,-3.31,-1.4
63868,-0.09,0.0,0.95,1.73,-3.34,-1.4
63975,-0.09,0.01,0.96,1.74,-3.37,-1.4
64082,-0.09,0.01,0.95,1.69,-3.32,-1.41
64189,-0.08,0.01,0.96,1.7,-3.25,-1.41
64296,-0.08,0.01,0.95,1.71,-3.28,-1.39
64403,-0.08,0.01,0.96,1.69,-3.3,-1.38
64510,-0.08,0.02,0.95,1.61,-3.25,-1.39
64617,-0.09,0.02,0.95,1.66,-3.28,-1.38
64724,-0.09,0.02,0.96,1.64,-3.27,-1.41
64830,-0.08,0.02,0.94,1.65,-3.25,-1.41
64937,-0.09,0.01,0.96,1.68,-3.26,-1.42
65043,-0.09,0.01,0.95,1.74,-3.27,-1.42
65149,-0.09,0.01,0.97,1.9,-3.25,-1.41
65258,-0.08,0.01,0.96,1.84,-3.23,-1.42
65364,-0.09,0.02,0.95,1.81,-3.22,-1.45
65470,-0.09,0.03,0.94,1.84,-3.2,-1.43
65577,-0.09,0.01,0.96,1.91,-3.19,-1.43
65683,-0.1,0.01,0.97,1.89,-3.2,-1.43
65790,-0.09,0.02,0.97,1.94,-3.19,-1.42
65896,-0.08,0.02,0.95,1.97,-3.19,-1.43
66003,-0.09,0.01,0.97,2.0,-3.23,-1.42
66111,-0.09,0.01,0.98,1.94,-3.24,-1.42
66218,-0.09,0.01,0.95,1.89,-3.22,-1.43
66325,-0.09,0.01,0.97,1.91,-3.23,-1.42
66432,-0.09,0.01,0.95,1.84,-3.22,-1.43
66539,-0.09,0.01,0.97,1.79,-3.27,-1.43
66646,-0.08,0.02,0.96,1.71,-3.23,-1.44
66753,-0.09,0.01,0.95,1.69,-3.23,-1.46
66860,-0.08,0.01,0.95,1.67,-3.24,-1.47
66967,-0.08,0.01,0.97,1.66,-3.29,-1.48
67074,-0.09,0.01,0.95,1.7,-3.32,-1.45
67181,-0.09,0.02,0.96,1.69,-3.32,-1.46
67288,-0.08,0.01,0.95,1.73,-3.34,-1.46
67395,-0.08,0.01,0.97,1.75,-3.36,-1.45
67502,-0.09,0.01,0.95,1.76,-3.37,-1.45
67609,-0.09,0.01,0.96,1.67,-3.35,-1.45
67716,-0.08,0.02,0.96,1.63,-3.35,-1.45
67823,-0.09,0.01,0.96,1.71,-3.38,-1.44
67930,-0.09,0.01,0.95,1.63,-3.37,-1.45
68037,-0.09,0.02,0.95,1.52,-3.36,-1.46
68144,-0.08,0.02,0.95,1.53,-3.35,-1.47
68250,-0.08,0.02,0.95,1.53,-3.36,-1.46
68357,-0.09,0.02,0.98,1.48,-3.32,-1.48
68464,-0.09,0.01,0.97,1.44,-3.31,-1.5
68571,-0.08,0.01,0.96,1.51,-3.32,-1.5
68677,-0.08,0.01,0.95,1.61,-3.35,-1.48
68784,-0.09,0.01,0.96,1.61,-3.37,-1.5
68891,-0.09,0.01,0.95,1.64,-3.36,-1.49
68998,-0.08,0.02,0.96,1.59,-3.34,-1.51
69105,-0.09,0.01,0.96,1.64,-3.36,-1.51
69212,-0.09,0.01,0.95,1.62,-3.37,-1.51
69319,-0.08,0.02,0.96,1.64,-3.39,-1.5
69426,-0.09,0.01,0.96,1.64,-3.39,-1.5
69533,-0.08,0.01,0.96,1.57,-3.39,-1.51
69640,-0.09,0.01,0.96,1.56,-3.41,-1.51
69745,-0.09,0.01,0.97,1.57,-3.37,-1.5
69852,-0.09,0.01,0.97,1.65,-3.4,-1.49
69958,-0.09,0.01,0.95,1.69,-3.41,-1.49
70065,-0.08,0.01,0.95,1.63,-3.41,-1.5
70172,-0.09,0.01,0.95,1.62,-3.38,-1.51
70279,-0.08,0.01,0.94,1.6,-3.37,-1.51
70386,-0.09,0.01,0.97,1.63,-3.37,-1.51
70493,-0.08,0.02,0.95,1.43,-3.31,-1.52
70600,-0.08,0.02,0.95,1.44,-3.32,-1.51
70707,-0.09,0.01,0.94,1.47,-3.32,-1.51
70814,-0.09,0.0,0.96,1.55,-3.36,-1.5
70921,-0.09,0.01,0.97,1.46,-3.35,-1.51
71028,-0.08,0.01,0.97,1.44,-3.37,-1.51
71135,-0.08,0.01,0.95,1.56,-3.44,-1.52
71242,-0.09,0.0,0.96,1.57,-3.4,-1.53
71349,-0.09,0.01,0.96,1.55,-3.42,-1.53
71456,-0.08,0.02,0.97,1.66,-3.4,-1.53
71563,-0.09,0.02,0.96,1.59,-3.4,-1.53
71670,-0.1,0.02,0.96,1.66,-3.43,-1.53
71777,-0.09,0.02,0.94,1.58,-3.41,-1.54
71884,-0.09,0.01,0.97,1.4,-3.39,-1.56
71991,-0.08,0.02,0.95,1.49,-3.38,-1.54
72098,-0.1,0.01,0.96,1.47,-3.37,-1.54
72205,-0.08,0.02,0.96,1.44,-3.36,-1.54
72311,-0.08,0.01,0.96,1.57,-3.36,-1.52
72419,-0.08,0.01,0.95,1.58,-3.35,-1.51
72526,-0.08,0.01,0.96,1.61,-3.36,-1.52
72632,-0.09,0.02,0.97,1.65,-3.36,-1.51
72739,-0.08,0.01,0.96,1.67,-3.37,-1.5
72846,-0.09,0.01,0.96,1.63,-3.36,-1.5
72953,-0.09,0.01,0.97,1.42,-3.34,-1.5
73060,-0.09,0.02,0.95,1.5,-3.36,-1.49
73167,-0.08,0.01,0.96,1.45,-3.35,-1.51
73274,-0.08,0.01,0.95,1.21,-3.31,-1.52
73381,-0.09,0.01,0.95,1.27,-3.33,-1.52
73488,-0.09,0.01,0.95,1.35,-3.33,-1.51
73595,-0.09,0.01,0.95,1.31,-3.33,-1.51
73702,-0.09,0.01,0.95,1.31,-3.31,-1.52
73809,-0.09,0.0,0.97,1.32,-3.32,-1.53
73916,-0.09,0.01,0.96,1.31,-3.3,-1.54
74023,-0.08,0.02,0.95,1.31,-3.27,-1.54
74130,-0.08,0.02,0.94,1.29,-3.27,-1.54
74237,-0.09,0.01,0.97,1.28,-3.29,-1.54
74344,-0.09,0.0,0.95,1.27,-3.28,-1.53
74451,-0.09,0.01,0.96,1.25,-3.29,-1.52
74559,-0.09,0.02,0.98,1.25,-3.27,-1.5
74665,-0.1,0.0,0.95,1.23,-3.3,-1.51
74772,-0.09,0.02,0.98,1.24,-3.31,-1.49
74880,-0.09,0.01,0.95,0.95,-3.27,-1.53
74987,-0.1,0.01,0.96,0.96,-3.26,-1.52
75094,-0.09,0.01,0.96,0.91,-3.21,-1.55
75201,-0.08,0.01,0.96,0.83,-3.18,-1.56
75308,-0.09,0.02,0.96,0.8,-3.18,-1.56
75415,-0.09,0.01,0.95,0.78,-3.19,-1.56
75522,-0.09,0.01,0.97,0.79,-3.2,-1.55
75629,-0.09,0.01,0.97,0.82,-3.19,-1.55
75736,-0.09,0.01,0.94,0.81,-3.19,-1.56
75843,-0.09,0.01,0.96,0.87,-3.21,-1.53
75950,-0.09,0.01,0.96,0.85,-3.21,-1.55
76057,-0.08,0.02,0.97,0.9,-3.22,-1.57
76164,-0.09,0.01,0.96,0.48,-3.14,-1.63
76271,-0.08,0.02,0.96,0.46,-3.14,-1.62
76378,-0.09,0.02,0.95,0.47,-3.12,-1.62
76485,-0.09,-0.0,0.97,0.49,-3.12,-1.6
76592,-0.09,0.01,0.96,0.53,-3.12,-1.62
76699,-0.08,0.01,0.95,0.55,-3.11,-1.62
76806,-0.09,0.01,0.96,0.53,-3.12,-1.62
76913,-0.09,0.0,0.96,0.49,-3.12,-1.61
77020,-0.09,0.01,0.95,0.5,-3.12,-1.61
77128,-0.09,0.01,0.96,0.55,-3.14,-1.57
77235,-0.08,0.02,0.95,0.51,-3.15,-1.58
77342,-0.09,0.02,0.96,0.54,-3.14,-1.59
77449,-0.09,0.01,0.95,0.56,-3.14,-1.58
77556,-0.09,0.02,0.96,0.55,-3.15,-1.58
77662,-0.08,0.02,0.95,0.54,-3.12,-1.6
77769,-0.08,0.01,0.96,0.5,-3.11,-1.59
77876,-0.09,0.01,0.96,0.47,-3.11,-1.6
77983,-0.08,0.01,0.95,0.47,-3.09,-1.59
78090,-0.08,0.01,0.95,0.53,-3.1,-1.59
78197,-0.09,0.02,0.95,0.55,-3.1,-1.57
78304,-0.09,0.01,0.95,0.53,-3.1,-1.57
78411,-0.09,0.01,0.96,1.0,-3.17,-1.51
78518,-0.09,0.02,0.97,0.8,-3.13,-1.53
78625,-0.08,0.02,0.96,0.88,-3.15,-1.51
78732,-0.09,0.01,0.96,0.89,-3.14,-1.5
78839,-0.09,0.02,0.94,0.76,-3.13,-1.53
78946,-0.09,0.01,0.96,0.93,-3.18,-1.49
79053,-0.08,-0.0,0.97,0.86,-3.18,-1.46
79160,-0.08,0.02,0.97,0.79,-3.18,-1.47
79267,-0.09,0.01,0.95,1.07,-3.17,-1.43
79374,-0.09,0.01,0.97,0.68,-3.12,-1.48
79482,-0.08,0.02,0.96,0.75,-3.17,-1.47
79589,-0.09,0.01,0.97,0.94,-3.2,-1.45
79696,-0.09,0.02,0.96,0.87,-3.17,-1.46
79803,-0.08,0.02,0.95,0.75,-3.16,-1.47
79910,-0.09,0.01,0.97,0.87,-3.17,-1.48
80017,-0.08,0.01,0.95,0.59,-3.1,-1.51
80124,-0.08,0.02,0.96,0.85,-3.13,-1.47
80231,-0.08,0.01,0.96,0.77,-3.12,-1.47
80338,-0.09,0.02,0.97,0.81,-3.17,-1.48
80445,-0.08,0.02,0.95,0.51,-3.11,-1.52
80552,-0.08,0.02,0.94,0.58,-3.11,-1.51
80659,-0.09,0.01,0.95,0.55,-3.13,-1.5
80766,-0.08,0.01,0.96,0.53,-3.12,-1.5
80873,-0.09,0.01,0.96,0.51,-3.11,-1.49
80980,-0.08,0.02,0.97,0.52,-3.1,-1.5
81087,-0.09,0.01,0.96,0.49,-3.12,-1.48
81194,-0.09,0.02,0.96,0.51,-3.14,-1.47
81301,-0.09,0.01,0.96,0.54,-3.15,-1.48
81408,-0.09,0.01,0.96,0.51,-3.15,-1.47
81515,-0.09,0.01,0.96,0.53,-3.17,-1.48
81622,-0.09,0.01,0.96,0.69,-3.24,-1.47
81729,-0.08,0.01,0.96,0.64,-3.22,-1.48
81835,-0.09,0.01,0.96,0.6,-3.22,-1.49
81943,-0.09,0.01,0.97,0.6,-3.21,-1.5
82050,-0.08,0.01,0.97,0.6,-3.2,-1.51
82157,-0.09,0.01,0.96,0.6,-3.17,-1.5
82264,-0.08,0.01,0.95,0.64,-3.19,-1.51
82371,-0.09,0.02,0.96,0.51,-3.17,-1.54
82478,-0.09,0.01,0.96,0.51,-3.15,-1.52
82585,-0.08,0.01,0.96,0.51,-3.15,-1.51
82692,-0.09,0.01,0.94,0.54,-3.17,-1.53
82799,-0.09,0.01,0.96,0.55,-3.18,-1.52
82906,-0.09,0.01,0.97,0.56,-3.19,-1.53
83014,-0.08,0.01,0.96,0.56,-3.17,-1.54
83121,-0.09,0.02,0.96,0.54,-3.17,-1.53
83228,-0.09,0.01,0.96,0.56,-3.18,-1.54
83335,-0.09,0.02,0.95,0.53,-3.16,-1.55
83442,-0.08,0.02,0.95,0.58,-3.2,-1.56
83549,-0.08,0.02,0.96,0.54,-3.19,-1.56
83656,-0.09,0.01,0.96,0.54,-3.18,-1.57
83764,-0.09,0.01,0.95,0.51,-3.19,-1.55
83871,-0.09,0.01,0.96,0.53,-3.17,-1.56
83978,-0.08,0.01,0.94,0.54,-3.15,-1.55
84085,-0.09,0.01,0.96,0.27,-3.09,-1.59
84191,-0.09,0.01,0.95,0.18,-3.07,-1.6
84299,-0.08,0.02,0.96,0.16,-3.09,-1.6
84406,-0.07,0.01,0.94,0.24,-3.06,-1.59
84513,-0.09,0.0,0.97,0.47,-3.11,-1.56
84620,-0.1,0.02,0.97,0.44,-3.07,-1.55
84727,-0.09,0.01,0.95,0.33,-3.04,-1.56
84834,-0.09,0.01,0.95,0.31,-3.04,-1.55
84941,-0.09,0.0,0.99,0.3,-3.05,-1.54
85048,-0.07,0.02,0.95,0.24,-3.02,-1.53
85154,-0.09,0.01,0.97,0.22,-3.03,-1.54
85261,-0.08,0.01,0.97,0.21,-2.99,-1.54
85368,-0.08,0.02,0.96,0.23,-2.98,-1.54
85475,-0.08,0.01,0.96,0.21,-3.01,-1.56
85582,-0.09,0.01,0.96,0.17,-3.01,-1.56
85689,-0.08,0.01,0.96,0.17,-2.97,-1.56
85796,-0.08,0.01,0.95,0.19,-3.0,-1.56
85903,-0.09,0.01,0.96,0.23,-3.05,-1.56
86010,-0.09,0.01,0.96,0.24,-3.02,-1.56
86117,-0.08,0.01,0.94,0.24,-3.01,-1.55
86224,-0.09,0.01,0.96,0.23,-3.03,-1.55
86331,-0.09,0.01,0.96,0.21,-3.02,-1.55
86438,-0.08,0.01,0.97,0.23,-3.0,-1.55
86546,-0.08,0.01,0.96,0.24,-2.98,-1.55
86654,-0.09,0.01,0.96,0.26,-2.97,-1.54
86761,-0.07,0.02,0.93,0.3,-3.03,-1.56
86868,-0.09,0.01,0.96,0.25,-3.04,-1.58
86975,-0.08,0.01,0.95,0.24,-3.0,-1.58
87082,-0.08,0.01,0.95,0.31,-3.01,-1.56
87190,-0.08,0.01,0.95,0.32,-3.0,-1.55
87297,-0.09,0.02,0.96,0.32,-2.99,-1.57
87404,-0.1,0.01,0.96,0.31,-2.99,-1.56
87511,-0.09,0.01,0.94,0.28,-2.96,-1.58
87618,-0.09,0.01,0.96,0.27,-2.96,-1.59
87725,-0.09,0.01,0.96,0.29,-3.0,-1.6
87832,-0.08,0.02,0.96,0.31,-2.99,-1.59
87939,-0.07,0.02,0.95,0.31,-2.97,-1.59
88046,-0.09,0.01,0.97,0.43,-3.04,-1.57
88152,-0.09,0.01,0.95,0.44,-3.01,-1.57
88259,-0.09,0.01,0.96,0.43,-3.01,-1.58
88365,-0.08,0.0,0.96,0.48,-3.03,-1.57
88471,-0.08,0.01,0.96,0.41,-3.05,-1.59
88578,-0.08,0.02,0.96,0.49,-3.07,-1.58
88685,-0.09,-0.01,0.95,0.44,-3.06,-1.59
88792,-0.08,0.0,0.94,0.32,-3.02,-1.61
88899,-0.09,0.01,0.96,0.48,-3.05,-1.6
89006,-0.08,0.01,0.97,0.69,-3.05,-1.57
89113,-0.08,0.02,0.95,0.33,-2.88,-1.61
89220,-0.09,0.01,0.96,0.35,-2.93,-1.61
89327,-0.08,0.01,0.97,0.35,-2.96,-1.61
89434,-0.09,0.01,0.95,0.3,-2.95,-1.61
89541,-0.09,0.01,0.96,0.48,-2.95,-1.59
89648,-0.09,0.02,0.95,0.39,-2.94,-1.6
89755,-0.08,0.01,0.95,0.36,-2.94,-1.61
89862,-0.08,0.01,0.94,0.4,-2.94,-1.6
89969,-0.09,0.02,0.95,0.37,-2.93,-1.61
90076,-0.09,0.01,0.96,0.43,-2.96,-1.61
90183,-0.09,0.01,0.95,0.45,-2.96,-1.61
90290,-0.09,0.01,0.96,0.43,-2.96,-1.62
90397,-0.09,0.01,0.96,0.41,-2.96,-1.62
90504,-0.09,0.01,0.96,0.43,-2.95,-1.63
90610,-0.09,0.01,0.97,0.43,-2.98,-1.63
86528,-0.09,0.01,0.96,2.25,-4.86,-2.21
86635,-0.09,0.0,0.96,2.26,-4.83,-2.23
30427,-0.09,0.0,0.97,1.72,2.18,2.21
30534,-0.09,0.01,0.96,1.72,2.19,2.2
30640,-0.09,0.0,0.97,1.72,2.16,2.18
30746,-0.04,-0.01,0.82,1.72,2.35,2.17
30854,-0.09,-0.0,0.95,1.64,2.33,2.17
30960,-0.09,0.0,0.96,1.63,2.34,2.16
31067,-0.08,0.01,0.95,1.61,2.35,2.16
31173,-0.1,0.01,0.97,1.6,2.32,2.16
31280,-0.1,0.0,0.97,1.59,2.35,2.17
31388,-0.1,-0.0,0.97,1.59,2.35,2.18
31494,-0.1,-0.0,0.96,1.59,2.33,2.18
31601,-0.1,-0.0,0.96,1.59,2.33,2.17
31707,-0.08,0.0,0.96,1.6,2.34,2.17
31814,-0.09,0.01,0.97,1.63,2.32,2.17
31921,-0.1,0.01,0.96,1.63,2.32,2.17
32028,-0.07,-0.04,0.96,1.58,2.35,3.09
32135,-0.09,0.0,0.96,1.63,2.36,3.08
32242,-0.1,0.01,0.97,1.63,2.35,3.08
32350,-0.09,0.01,0.96,1.66,2.34,3.08
32457,-0.09,0.05,0.94,1.7,2.31,4.19
32563,-0.09,-0.01,0.96,1.78,2.32,4.2
32670,-0.09,-0.01,0.97,1.84,2.34,4.22
32777,-0.09,0.0,0.96,1.87,2.35,4.23
32884,-0.09,0.01,0.96,1.87,2.31,4.24
32990,-0.1,0.01,0.96,1.82,2.39,4.23
33097,-0.1,0.02,0.96,1.82,2.35,4.23
33204,-0.09,0.01,0.96,1.83,2.35,4.22
33311,-0.1,0.0,0.96,1.82,2.34,4.22
33418,-0.1,0.01,0.96,1.84,2.31,4.22
33525,-0.1,0.01,0.96,1.84,2.26,4.24
33634,-0.08,0.01,0.95,1.82,2.24,4.26
33740,-0.09,0.0,0.96,1.78,2.23,4.26
33847,-0.09,0.0,0.95,1.78,2.2,4.28
33954,-0.1,0.01,0.96,1.76,2.17,4.27
34060,-0.1,0.01,0.98,1.77,2.13,4.29
34167,-0.1,0.01,0.95,1.77,2.1,4.3
34274,-0.1,0.01,0.97,1.8,2.13,4.29
34381,-0.1,0.01,0.95,1.79,2.14,4.29
34488,-0.09,0.01,0.95,1.8,2.13,4.29
34595,-0.09,0.01,0.96,1.82,2.13,4.31
34702,-0.09,0.0,0.94,1.81,2.12,4.31
34809,-0.09,0.01,0.96,1.8,2.1,4.31
34916,-0.09,0.01,0.95,1.78,2.13,4.29
35023,-0.09,0.0,0.96,1.77,2.13,4.3
35130,-0.08,0.0,0.95,1.77,2.12,4.3
35237,-0.1,0.0,0.96,1.74,2.14,4.3
35344,-0.09,0.0,0.96,1.72,2.15,4.3
35450,-0.1,0.01,0.96,1.72,2.14,4.31
35557,-0.09,-0.0,0.95,1.73,2.18,4.28
35665,-0.09,0.01,0.95,1.75,2.2,4.3
35772,-0.09,0.01,0.96,1.75,2.2,4.3
35879,-0.09,-0.0,0.95,1.78,2.19,4.3
35986,-0.09,0.0,0.97,1.76,2.21,4.29
36093,-0.08,0.02,0.96,1.78,2.25,4.28
36200,-0.09,0.01,0.95,1.79,2.25,4.28
36308,-0.1,0.0,0.98,1.81,2.21,4.27
36415,-0.09,0.0,0.96,1.81,2.21,4.27
36522,-0.09,0.0,0.97,1.83,2.24,4.29
36629,-0.09,0.01,0.96,1.84,2.22,4.32
36736,-0.08,0.01,0.96,1.64,2.23,4.23
36844,-0.09,-0.0,0.97,1.63,2.16,4.25
36951,-0.07,-0.02,0.97,1.58,2.13,4.27
37058,-0.08,0.01,0.96,1.55,2.17,4.27
37165,-0.1,0.01,0.97,1.48,2.19,4.26
37271,-0.1,0.01,0.97,1.47,2.19,4.26
37378,-0.09,0.01,0.96,1.46,2.19,4.26
37485,-0.1,-0.01,0.99,1.5,2.11,4.26
37592,-0.11,0.01,0.96,1.49,2.04,4.26
37699,-0.07,0.0,0.96,1.51,2.11,4.26
37806,-0.09,0.01,0.95,1.52,2.09,4.27
37913,-0.09,0.01,0.94,1.64,2.05,4.28
38020,-0.08,0.01,0.97,1.6,2.05,4.28
38127,-0.09,0.01,0.96,1.61,2.03,4.24
38235,-0.07,0.02,0.92,1.59,2.17,4.24
38341,-0.09,0.01,0.97,1.6,2.18,4.23
38447,-0.08,0.01,0.95,1.57,2.25,4.23
38553,-0.09,0.02,0.96,1.63,2.23,4.23
38660,-0.1,0.0,0.97,1.59,2.24,4.23
38767,-0.09,0.0,0.97,1.5,2.26,4.2
38874,-0.09,0.01,0.96,1.46,2.27,4.2
38981,-0.1,0.01,0.95,1.48,2.29,4.2
39088,-0.09,0.0,0.95,1.52,2.3,4.2
39195,-0.09,0.0,0.95,1.5,2.3,4.18
39302,-0.1,0.0,0.95,1.53,2.29,4.18
39409,-0.09,0.01,0.95,1.53,2.29,4.15
39516,-0.08,0.01,0.97,1.5,2.3,4.14
39623,-0.1,0.01,0.95,1.52,2.29,4.14
39730,-0.09,0.01,0.96,1.49,2.27,4.13
39836,-0.08,0.01,0.95,1.51,2.27,4.13
39943,-0.06,0.01,0.88,1.54,2.42,4.14
40052,-0.09,0.0,0.96,1.56,2.42,4.15
40159,-0.09,0.01,0.95,1.56,2.41,4.17
40266,-0.09,0.01,0.96,1.54,2.41,4.17
40373,-0.07,-0.0,0.93,1.56,2.43,4.14
40481,-0.09,0.01,0.95,1.56,2.45,4.13
40588,-0.08,0.01,0.94,1.55,2.46,4.13
40695,-0.09,0.01,0.95,1.53,2.44,4.13
40802,-0.1,0.01,0.97,1.52,2.43,4.14
40909,-0.09,0.01,0.96,1.52,2.44,4.12
41016,-0.09,0.01,0.96,1.51,2.42,4.13
41123,-0.08,0.0,0.95,1.52,2.42,4.14
41230,-0.09,0.0,0.97,1.52,2.43,4.12
41337,-0.09,0.01,0.96,1.51,2.45,4.12
41444,-0.09,0.01,0.96,1.5,2.42,4.12
41551,-0.09,0.01,0.96,1.49,2.43,4.12
41658,-0.1,0.01,0.96,1.5,2.43,4.13
41765,-0.08,0.0,0.96,1.51,2.44,4.11
41872,-0.09,0.01,0.95,1.53,2.44,4.11
41979,-0.09,0.0,0.96,1.55,2.44,4.12
42086,-0.09,0.0,0.95,1.53,2.45,4.11
42193,-0.09,0.01,0.97,1.51,2.44,4.11
42300,-0.09,0.01,0.96,1.54,2.42,4.13
42407,-0.08,0.01,0.96,1.51,2.44,4.11
42514,-0.09,0.01,0.96,1.5,2.46,4.11
42621,-0.1,0.0,0.95,1.52,2.37,4.11
42728,-0.09,0.01,0.96,1.52,2.37,4.11
42836,-0.09,0.01,0.95,1.52,2.38,4.1
42943,-0.08,0.02,0.96,1.51,2.39,4.1
43050,-0.09,-0.0,0.95,1.51,2.37,4.1
43157,-0.09,0.01,0.96,1.49,2.37,4.09
43266,-0.1,0.0,0.96,1.49,2.37,4.09
43373,-0.1,-0.0,0.96,1.53,2.35,4.1
43480,-0.09,0.0,0.95,1.52,2.35,4.1
43586,-0.1,0.0,0.97,1.52,2.32,4.11
43693,-0.1,0.0,0.96,1.5,2.29,4.12
